,coddpto,departamento,codmunicipio,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_tha,Precipitación mm,Humedad %,Temperatura°C
1961,13,Bolívar,"13,760",soplaviento,guayaba,2019,1.0,1.0,3.0,6.0,117.0,100.0,34.0
1962,13,Bolívar,"13,760",soplaviento,mango,2019,31.0,21.0,105.0,5.0,117.0,100.0,34.0
1963,13,Bolívar,"13,760",soplaviento,platano,2019,1.0,1.0,3.0,5.0,117.0,100.0,34.0
1988,13,Bolívar,"13,836",turbaco,maiz,2019,450.0,385.0,323.0,1.0,860.3,100.0,31.0
1989,13,Bolívar,"13,836",turbaco,yuca,2019,240.0,200.0,1400.0,7.0,860.3,100.0,31.0
1990,13,Bolívar,"13,836",turbaco,maiz,2019,600.0,560.0,470.0,1.0,860.3,100.0,31.0
1991,13,Bolívar,"13,836",turbaco,yuca,2019,350.0,350.0,2450.0,7.0,860.3,100.0,31.0
1992,13,Bolívar,"13,836",turbaco,limon,2019,4.0,4.0,8.0,2.0,860.3,100.0,31.0
1993,13,Bolívar,"13,836",turbaco,naranja,2019,10.0,8.0,24.0,3.0,860.3,100.0,31.0
1994,13,Bolívar,"13,836",turbaco,pomelo,2019,1.0,1.0,10.0,10.0,860.3,100.0,31.0
1995,13,Bolívar,"13,836",turbaco,guanabana,2019,8.0,8.0,12.0,2.0,860.3,100.0,31.0
1996,13,Bolívar,"13,836",turbaco,mango,2019,10.0,10.0,40.0,4.0,860.3,100.0,31.0
1997,13,Bolívar,"13,836",turbaco,piña,2019,5.0,4.0,28.0,7.0,860.3,100.0,31.0
1998,13,Bolívar,"13,836",turbaco,caña,2019,30.0,30.0,300.0,10.0,860.3,100.0,31.0
1999,13,Bolívar,"13,836",turbaco,platano,2019,5.0,5.0,5.0,1.0,860.3,100.0,31.0
2000,13,Bolívar,"13,838",turbana,maiz,2019,221.0,188.0,79.0,0.0,142.0,100.0,31.0
2001,13,Bolívar,"13,838",turbana,yuca,2019,330.0,314.0,2512.0,8.0,142.0,100.0,31.0
2002,13,Bolívar,"13,838",turbana,maiz,2019,300.0,290.0,146.0,1.0,142.0,100.0,31.0
2003,13,Bolívar,"13,838",turbana,yuca,2019,150.0,135.0,1080.0,8.0,142.0,100.0,31.0
2004,13,Bolívar,"13,838",turbana,nispero,2019,13.0,13.0,65.0,5.0,142.0,100.0,31.0
2005,13,Bolívar,"13,838",turbana,limon,2019,69.0,69.0,621.0,9.0,142.0,100.0,31.0
2006,13,Bolívar,"13,838",turbana,mango,2019,181.0,181.0,1086.0,6.0,142.0,100.0,31.0
2007,13,Bolívar,"13,873",villanueva,maiz,2019,2250.0,1675.0,1686.0,1.0,194.0,75.0,34.0
2008,13,Bolívar,"13,873",villanueva,ñame,2019,500.0,375.0,5625.0,15.0,194.0,75.0,34.0
2009,13,Bolívar,"13,873",villanueva,ñame,2019,300.0,250.0,3750.0,15.0,194.0,75.0,34.0
2010,13,Bolívar,"13,873",villanueva,yuca,2019,2240.0,1992.0,51968.0,26.0,194.0,75.0,34.0
2011,13,Bolívar,"13,873",villanueva,maiz,2019,3116.0,2828.0,2863.0,1.0,194.0,75.0,34.0
2012,13,Bolívar,"13,873",villanueva,frijol,2019,0.0,0.0,0.0,0.0,194.0,75.0,34.0
2013,13,Bolívar,"13,873",villanueva,ñame,2019,500.0,425.0,7225.0,17.0,194.0,75.0,34.0
2014,13,Bolívar,"13,873",villanueva,ñame,2019,350.0,295.0,6490.0,22.0,194.0,75.0,34.0
2015,13,Bolívar,"13,873",villanueva,yuca,2019,750.0,600.0,17400.0,29.0,194.0,75.0,34.0
2016,13,Bolívar,"13,873",villanueva,guayaba,2019,5.0,4.0,200.0,50.0,194.0,75.0,34.0
2017,13,Bolívar,"13,873",villanueva,mango,2019,383.0,379.0,7580.0,20.0,194.0,75.0,34.0
2018,13,Bolívar,"13,873",villanueva,piña,2019,6.0,4.0,240.0,60.0,194.0,75.0,34.0
2019,13,Bolívar,"13,873",villanueva,caña,2019,25.0,25.0,11.0,0.0,194.0,75.0,34.0
2020,13,Bolívar,"13,873",villanueva,platano,2019,95.0,93.0,1860.0,20.0,194.0,75.0,34.0
2021,13,Bolívar,"13,894",zambrano,maiz,2019,555.0,520.0,624.0,1.0,967.75,92.0,36.0
2022,13,Bolívar,"13,894",zambrano,frijol,2019,155.0,150.0,135.0,1.0,967.75,92.0,36.0
2023,13,Bolívar,"13,894",zambrano,yuca,2019,200.0,200.0,2000.0,10.0,967.75,92.0,36.0
2024,13,Bolívar,"13,894",zambrano,maiz,2019,540.0,485.0,582.0,1.0,967.75,92.0,36.0
2025,13,Bolívar,"13,894",zambrano,frijol,2019,200.0,195.0,195.0,1.0,967.75,92.0,36.0
2026,13,Bolívar,"13,894",zambrano,yuca,2019,810.0,800.0,8000.0,10.0,967.75,92.0,36.0
2027,13,Bolívar,"13,894",zambrano,palma de aceite,2019,1430.0,0.0,0.0,0.0,967.75,92.0,36.0
2028,13,Bolívar,"13,006",achi,arroz,2020,620.0,620.0,3069.0,5.0,4642.5,82.63802083333333,27.745045045045046
2029,13,Bolívar,"13,006",achi,arroz,2020,680.0,680.0,2040.0,3.0,4642.5,82.63802083333333,27.745045045045046
2030,13,Bolívar,"13,006",achi,arroz,2020,7620.0,7620.0,28956.0,4.0,4642.5,82.63802083333333,27.745045045045046
2031,13,Bolívar,"13,006",achi,maiz,2020,4020.0,4020.0,10050.0,3.0,4642.5,82.63802083333333,27.745045045045046
2032,13,Bolívar,"13,006",achi,patilla,2020,60.0,60.0,1200.0,20.0,4642.5,82.63802083333333,27.745045045045046
2033,13,Bolívar,"13,006",achi,ahuyama,2020,80.0,80.0,400.0,5.0,4642.5,82.63802083333333,27.745045045045046
2034,13,Bolívar,"13,006",achi,yuca,2020,330.0,330.0,3960.0,12.0,4642.5,82.63802083333333,27.745045045045046
2035,13,Bolívar,"13,006",achi,arroz,2020,620.0,620.0,3410.0,6.0,4642.5,82.63802083333333,27.745045045045046
2036,13,Bolívar,"13,006",achi,arroz,2020,630.0,630.0,2268.0,4.0,4642.5,82.63802083333333,27.745045045045046
2037,13,Bolívar,"13,006",achi,arroz,2020,6970.0,6970.0,30668.0,4.0,4642.5,82.63802083333333,27.745045045045046
2038,13,Bolívar,"13,006",achi,maiz,2020,60.0,60.0,180.0,3.0,4642.5,82.63802083333333,27.745045045045046
2039,13,Bolívar,"13,006",achi,patilla,2020,0.0,0.0,0.0,0.0,4642.5,82.63802083333333,27.745045045045046
2040,13,Bolívar,"13,006",achi,yuca,2020,100.0,100.0,1000.0,10.0,4642.5,82.63802083333333,27.745045045045046
2041,13,Bolívar,"13,006",achi,ahuyama,2020,0.0,0.0,0.0,0.0,4642.5,82.63802083333333,27.745045045045046
2042,13,Bolívar,"13,006",achi,aguacate,2020,80.0,80.0,400.0,5.0,4642.5,82.63802083333333,27.745045045045046
2043,13,Bolívar,"13,006",achi,cacao,2020,150.0,150.0,90.0,1.0,4642.5,82.63802083333333,27.745045045045046
2044,13,Bolívar,"13,006",achi,caña,2020,40.0,30.0,120.0,4.0,4642.5,82.63802083333333,27.745045045045046
2045,13,Bolívar,"13,006",achi,mango,2020,30.0,30.0,360.0,12.0,4642.5,82.63802083333333,27.745045045045046
2046,13,Bolívar,"13,006",achi,platano,2020,386.0,386.0,1928.0,5.0,4642.5,82.63802083333333,27.745045045045046
2047,13,Bolívar,"13,006",achi,zapote,2020,50.0,50.0,600.0,12.0,4642.5,82.63802083333333,27.745045045045046
2048,13,Bolívar,"13,030",altos del rosario,arroz,2020,570.0,570.0,1254.0,2.0,483.0,83.0,31.0
2049,13,Bolívar,"13,030",altos del rosario,maiz,2020,680.0,680.0,1360.0,2.0,483.0,83.0,31.0
2050,13,Bolívar,"13,030",altos del rosario,yuca,2020,70.0,70.0,770.0,11.0,483.0,83.0,31.0
2051,13,Bolívar,"13,030",altos del rosario,maiz,2020,560.0,560.0,1120.0,2.0,483.0,83.0,31.0
2052,13,Bolívar,"13,030",altos del rosario,arroz,2020,600.0,600.0,1320.0,2.0,483.0,83.0,31.0
2053,13,Bolívar,"13,030",altos del rosario,yuca,2020,30.0,30.0,330.0,11.0,483.0,83.0,31.0
2054,13,Bolívar,"13,030",altos del rosario,cacao,2020,20.0,20.0,12.0,1.0,483.0,83.0,31.0
2055,13,Bolívar,"13,030",altos del rosario,platano,2020,40.0,40.0,240.0,6.0,483.0,83.0,31.0
2056,13,Bolívar,"13,042",arenal,arroz,2020,40.0,30.0,50.0,2.0,1506.2,97.0,29.0
2057,13,Bolívar,"13,042",arenal,maiz,2020,750.0,700.0,1400.0,2.0,1506.2,97.0,29.0
2058,13,Bolívar,"13,042",arenal,yuca,2020,200.0,180.0,1980.0,11.0,1506.2,97.0,29.0
2059,13,Bolívar,"13,042",arenal,arroz,2020,50.0,40.0,57.0,1.0,1506.2,97.0,29.0
2060,13,Bolívar,"13,042",arenal,maiz,2020,720.0,700.0,1400.0,2.0,1506.2,97.0,29.0
2061,13,Bolívar,"13,042",arenal,cacao,2020,227.0,187.0,65.0,0.0,1506.2,97.0,29.0
2062,13,Bolívar,"13,042",arenal,palma de aceite,2020,70.0,70.0,157.0,2.0,1506.2,97.0,29.0
2063,13,Bolívar,"13,042",arenal,platano,2020,251.0,251.0,2008.0,8.0,1506.2,97.0,29.0
2064,13,Bolívar,"13,052",arjona,arroz,2020,300.0,280.0,1170.0,4.0,1586.7,78.86695842450766,28.364184479553902
2065,13,Bolívar,"13,052",arjona,maiz,2020,920.0,910.0,1092.0,1.0,1586.7,78.86695842450766,28.364184479553902
2066,13,Bolívar,"13,052",arjona,yuca,2020,180.0,170.0,1666.0,10.0,1586.7,78.86695842450766,28.364184479553902
2067,13,Bolívar,"13,052",arjona,arroz,2020,245.0,240.0,1003.0,4.0,1586.7,78.86695842450766,28.364184479553902
2068,13,Bolívar,"13,052",arjona,maiz,2020,2330.0,1398.0,1678.0,1.0,1586.7,78.86695842450766,28.364184479553902
2069,13,Bolívar,"13,052",arjona,yuca,2020,300.0,150.0,1470.0,10.0,1586.7,78.86695842450766,28.364184479553902
2070,13,Bolívar,"13,052",arjona,mango,2020,30.0,30.0,300.0,10.0,1586.7,78.86695842450766,28.364184479553902
2071,13,Bolívar,"13,052",arjona,naranja,2020,5.0,5.0,75.0,15.0,1586.7,78.86695842450766,28.364184479553902
2072,13,Bolívar,"13,052",arjona,palma de aceite,2020,500.0,420.0,1344.0,3.0,1586.7,78.86695842450766,28.364184479553902
2073,13,Bolívar,"13,052",arjona,piña,2020,2.0,0.0,0.0,0.0,1586.7,78.86695842450766,28.364184479553902
2074,13,Bolívar,"13,052",arjona,platano,2020,144.0,144.0,1728.0,12.0,1586.7,78.86695842450766,28.364184479553902
2075,13,Bolívar,"13,062",arroyohondo,maiz,2020,619.0,608.0,2432.0,4.0,109.0,98.0,29.0
2076,13,Bolívar,"13,062",arroyohondo,ñame,2020,75.0,70.0,350.0,5.0,109.0,98.0,29.0
2077,13,Bolívar,"13,062",arroyohondo,yuca,2020,420.0,410.0,2460.0,6.0,109.0,98.0,29.0
2078,13,Bolívar,"13,062",arroyohondo,maiz,2020,625.0,620.0,2480.0,4.0,109.0,98.0,29.0
2079,13,Bolívar,"13,074",barranco de loba,maiz,2020,450.0,450.0,900.0,2.0,2070.0,79.5,31.0
2080,13,Bolívar,"13,074",barranco de loba,yuca,2020,350.0,350.0,3150.0,9.0,2070.0,79.5,31.0
2081,13,Bolívar,"13,074",barranco de loba,arroz,2020,50.0,50.0,165.0,3.0,2070.0,79.5,31.0
2082,13,Bolívar,"13,074",barranco de loba,ahuyama,2020,13.0,13.0,65.0,5.0,2070.0,79.5,31.0
2083,13,Bolívar,"13,074",barranco de loba,frijol,2020,10.0,10.0,20.0,2.0,2070.0,79.5,31.0
2084,13,Bolívar,"13,074",barranco de loba,patilla,2020,10.0,10.0,250.0,25.0,2070.0,79.5,31.0
2085,13,Bolívar,"13,074",barranco de loba,melon,2020,10.0,10.0,250.0,25.0,2070.0,79.5,31.0
2086,13,Bolívar,"13,074",barranco de loba,arroz,2020,300.0,300.0,1881.0,6.0,2070.0,79.5,31.0
2087,13,Bolívar,"13,074",barranco de loba,maiz,2020,450.0,250.0,500.0,2.0,2070.0,79.5,31.0
2088,13,Bolívar,"13,074",barranco de loba,arroz,2020,60.0,30.0,88.0,3.0,2070.0,79.5,31.0
2089,13,Bolívar,"13,074",barranco de loba,patilla,2020,10.0,5.0,120.0,24.0,2070.0,79.5,31.0
2090,13,Bolívar,"13,074",barranco de loba,melon,2020,10.0,5.0,120.0,24.0,2070.0,79.5,31.0
2091,13,Bolívar,"13,074",barranco de loba,arroz,2020,500.0,300.0,1100.0,4.0,2070.0,79.5,31.0
2092,13,Bolívar,"13,074",barranco de loba,aguacate,2020,30.0,30.0,180.0,6.0,2070.0,79.5,31.0
2093,13,Bolívar,"13,074",barranco de loba,cacao,2020,46.0,46.0,23.0,1.0,2070.0,79.5,31.0
2094,13,Bolívar,"13,074",barranco de loba,mango,2020,30.0,30.0,168.0,6.0,2070.0,79.5,31.0
2095,13,Bolívar,"13,074",barranco de loba,platano,2020,30.0,30.0,150.0,5.0,2070.0,79.5,31.0
2096,13,Bolívar,"13,140",calamar,maiz,2020,850.0,845.0,1025.0,1.0,106.0,97.0,31.0
2097,13,Bolívar,"13,140",calamar,aji,2020,15.0,15.0,62.0,4.0,106.0,97.0,31.0
2098,13,Bolívar,"13,140",calamar,ñame,2020,20.0,19.0,152.0,8.0,106.0,97.0,31.0
2099,13,Bolívar,"13,140",calamar,yuca,2020,300.0,300.0,6000.0,20.0,106.0,97.0,31.0
2100,13,Bolívar,"13,140",calamar,ahuyama,2020,500.0,480.0,4800.0,10.0,106.0,97.0,31.0
2101,13,Bolívar,"13,140",calamar,maiz,2020,850.0,847.0,288.0,0.0,106.0,97.0,31.0
2102,13,Bolívar,"13,140",calamar,ahuyama,2020,500.0,491.0,5800.0,12.0,106.0,97.0,31.0
2103,13,Bolívar,"13,140",calamar,ñame,2020,19.0,18.0,144.0,8.0,106.0,97.0,31.0
2104,13,Bolívar,"13,140",calamar,yuca,2020,300.0,280.0,5600.0,20.0,106.0,97.0,31.0
2105,13,Bolívar,"13,140",calamar,aji,2020,15.0,14.0,62.0,4.0,106.0,97.0,31.0
2106,13,Bolívar,"13,140",calamar,mango,2020,31.0,31.0,463.0,15.0,106.0,97.0,31.0
2107,13,Bolívar,"13,160",cantagallo,maiz,2020,561.0,561.0,1122.0,2.0,198.0,100.0,28.0
2108,13,Bolívar,"13,160",cantagallo,yuca,2020,605.0,605.0,4840.0,8.0,198.0,100.0,28.0
2109,13,Bolívar,"13,160",cantagallo,maiz,2020,585.0,585.0,1170.0,2.0,198.0,100.0,28.0
2110,13,Bolívar,"13,160",cantagallo,yuca,2020,642.0,642.0,5136.0,8.0,198.0,100.0,28.0
2111,13,Bolívar,"13,160",cantagallo,arroz,2020,52.0,52.0,72.0,1.0,198.0,100.0,28.0
2112,13,Bolívar,"13,160",cantagallo,arroz,2020,70.0,70.0,327.0,5.0,198.0,100.0,28.0
2113,13,Bolívar,"13,160",cantagallo,cacao,2020,95.0,80.0,40.0,1.0,198.0,100.0,28.0
2114,13,Bolívar,"13,160",cantagallo,palma de aceite,2020,496.0,289.0,808.0,3.0,198.0,100.0,28.0
2115,13,Bolívar,"13,160",cantagallo,platano,2020,125.0,125.0,750.0,6.0,198.0,100.0,28.0
2116,13,Bolívar,"13,001",cartagena de indias,arroz,2020,95.0,90.0,297.0,3.0,1137.2,80.83894164285056,28.444820487982078
2117,13,Bolívar,"13,001",cartagena de indias,maiz,2020,80.0,75.0,75.0,1.0,1137.2,80.83894164285056,28.444820487982078
2118,13,Bolívar,"13,001",cartagena de indias,melon,2020,90.0,85.0,850.0,10.0,1137.2,80.83894164285056,28.444820487982078
2119,13,Bolívar,"13,001",cartagena de indias,patilla,2020,15.0,12.0,120.0,10.0,1137.2,80.83894164285056,28.444820487982078
2120,13,Bolívar,"13,001",cartagena de indias,aji,2020,5.0,4.0,80.0,20.0,1137.2,80.83894164285056,28.444820487982078
2121,13,Bolívar,"13,001",cartagena de indias,berenjena,2020,5.0,4.0,40.0,10.0,1137.2,80.83894164285056,28.444820487982078
2122,13,Bolívar,"13,001",cartagena de indias,cilantro,2020,2.0,2.0,20.0,10.0,1137.2,80.83894164285056,28.444820487982078
2123,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2020,2.0,2.0,50.0,25.0,1137.2,80.83894164285056,28.444820487982078
2124,13,Bolívar,"13,001",cartagena de indias,frijol,2020,15.0,14.0,14.0,1.0,1137.2,80.83894164285056,28.444820487982078
2125,13,Bolívar,"13,001",cartagena de indias,ñame,2020,35.0,30.0,600.0,20.0,1137.2,80.83894164285056,28.444820487982078
2126,13,Bolívar,"13,001",cartagena de indias,arroz,2020,15.0,10.0,33.0,3.0,1137.2,80.83894164285056,28.444820487982078
2127,13,Bolívar,"13,001",cartagena de indias,maiz,2020,40.0,35.0,35.0,1.0,1137.2,80.83894164285056,28.444820487982078
2128,13,Bolívar,"13,001",cartagena de indias,sorgo,2020,15.0,14.0,14.0,1.0,1137.2,80.83894164285056,28.444820487982078
2129,13,Bolívar,"13,001",cartagena de indias,melon,2020,40.0,30.0,600.0,20.0,1137.2,80.83894164285056,28.444820487982078
2130,13,Bolívar,"13,001",cartagena de indias,patilla,2020,20.0,15.0,300.0,20.0,1137.2,80.83894164285056,28.444820487982078
2131,13,Bolívar,"13,001",cartagena de indias,berenjena,2020,2.0,2.0,40.0,20.0,1137.2,80.83894164285056,28.444820487982078
2132,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2020,1.0,1.0,20.0,20.0,1137.2,80.83894164285056,28.444820487982078
2133,13,Bolívar,"13,001",cartagena de indias,pimenton,2020,2.0,2.0,40.0,20.0,1137.2,80.83894164285056,28.444820487982078
2134,13,Bolívar,"13,001",cartagena de indias,ñame,2020,30.0,25.0,350.0,14.0,1137.2,80.83894164285056,28.444820487982078
2135,13,Bolívar,"13,001",cartagena de indias,yuca,2020,600.0,500.0,5000.0,10.0,1137.2,80.83894164285056,28.444820487982078
2136,13,Bolívar,"13,001",cartagena de indias,ciruela,2020,30.0,30.0,2250.0,75.0,1137.2,80.83894164285056,28.444820487982078
2137,13,Bolívar,"13,001",cartagena de indias,coco,2020,175.0,170.0,1700.0,10.0,1137.2,80.83894164285056,28.444820487982078
2138,13,Bolívar,"13,001",cartagena de indias,guanabana,2020,12.0,10.0,120.0,12.0,1137.2,80.83894164285056,28.444820487982078
2139,13,Bolívar,"13,001",cartagena de indias,mango,2020,23.0,20.0,230.0,12.0,1137.2,80.83894164285056,28.444820487982078
2140,13,Bolívar,"13,001",cartagena de indias,platano,2020,45.0,40.0,400.0,10.0,1137.2,80.83894164285056,28.444820487982078
2141,13,Bolívar,"13,188",cicuco,maiz,2020,35.0,34.0,44.0,1.0,1926.5,91.0,30.0
2142,13,Bolívar,"13,188",cicuco,yuca,2020,77.0,75.0,450.0,6.0,1926.5,91.0,30.0
2143,13,Bolívar,"13,188",cicuco,maiz,2020,41.0,40.0,50.0,1.0,1926.5,91.0,30.0
2144,13,Bolívar,"13,188",cicuco,patilla,2020,20.0,19.0,114.0,6.0,1926.5,91.0,30.0
2145,13,Bolívar,"13,188",cicuco,ahuyama,2020,8.0,7.0,18.0,3.0,1926.5,91.0,30.0
2146,13,Bolívar,"13,188",cicuco,frijol,2020,3.0,3.0,2.0,1.0,1926.5,91.0,30.0
2147,13,Bolívar,"13,188",cicuco,aji,2020,2.0,2.0,2.0,1.0,1926.5,91.0,30.0
2148,13,Bolívar,"13,188",cicuco,hortalizas varias,2020,1.0,1.0,2.0,2.0,1926.5,91.0,30.0
2149,13,Bolívar,"13,188",cicuco,batata,2020,1.0,1.0,2.0,2.0,1926.5,91.0,30.0
2150,13,Bolívar,"13,188",cicuco,ajonjoli,2020,2.0,2.0,1.0,1.0,1926.5,91.0,30.0
2151,13,Bolívar,"13,188",cicuco,mango,2020,9.0,9.0,135.0,15.0,1926.5,91.0,30.0
2152,13,Bolívar,"13,188",cicuco,platano,2020,38.0,38.0,247.0,7.0,1926.5,91.0,30.0
2153,13,Bolívar,"13,213",clemencia,maiz,2020,800.0,700.0,910.0,1.0,139.0,100.0,31.0
2154,13,Bolívar,"13,213",clemencia,ñame,2020,90.0,90.0,720.0,8.0,139.0,100.0,31.0
2155,13,Bolívar,"13,213",clemencia,yuca,2020,1200.0,300.0,2400.0,8.0,139.0,100.0,31.0
2156,13,Bolívar,"13,213",clemencia,sorgo,2020,400.0,400.0,600.0,2.0,139.0,100.0,31.0
2157,13,Bolívar,"13,213",clemencia,maiz,2020,450.0,350.0,455.0,1.0,139.0,100.0,31.0
2158,13,Bolívar,"13,213",clemencia,frijol,2020,20.0,20.0,20.0,1.0,139.0,100.0,31.0
2159,13,Bolívar,"13,213",clemencia,ñame,2020,0.0,0.0,0.0,0.0,139.0,100.0,31.0
2160,13,Bolívar,"13,213",clemencia,yuca,2020,100.0,100.0,800.0,8.0,139.0,100.0,31.0
2161,13,Bolívar,"13,213",clemencia,arroz,2020,30.0,30.0,66.0,2.0,139.0,100.0,31.0
2162,13,Bolívar,"13,213",clemencia,limon,2020,22.0,20.0,240.0,12.0,139.0,100.0,31.0
2163,13,Bolívar,"13,213",clemencia,mango,2020,435.0,282.0,3666.0,13.0,139.0,100.0,31.0
2164,13,Bolívar,"13,213",clemencia,platano,2020,460.0,410.0,3280.0,8.0,139.0,100.0,31.0
2165,13,Bolívar,"13,204",cordoba,arroz,2020,500.0,500.0,3850.0,8.0,1299.0,92.0,36.0
2166,13,Bolívar,"13,204",cordoba,ajonjoli,2020,800.0,750.0,450.0,1.0,1299.0,92.0,36.0
2167,13,Bolívar,"13,204",cordoba,yuca,2020,500.0,450.0,4500.0,10.0,1299.0,92.0,36.0
2168,13,Bolívar,"13,204",cordoba,frijol,2020,25.0,25.0,30.0,1.0,1299.0,92.0,36.0
2169,13,Bolívar,"13,204",cordoba,ahuyama,2020,20.0,20.0,130.0,7.0,1299.0,92.0,36.0
2170,13,Bolívar,"13,204",cordoba,maiz,2020,70.0,70.0,70.0,1.0,1299.0,92.0,36.0
2171,13,Bolívar,"13,204",cordoba,maiz,2020,90.0,75.0,98.0,1.0,1299.0,92.0,36.0
2172,13,Bolívar,"13,204",cordoba,frijol,2020,10.0,10.0,12.0,1.0,1299.0,92.0,36.0
2173,13,Bolívar,"13,204",cordoba,ajonjoli,2020,1900.0,700.0,420.0,1.0,1299.0,92.0,36.0
2174,13,Bolívar,"13,204",cordoba,melon,2020,4.0,4.0,120.0,30.0,1299.0,92.0,36.0
2175,13,Bolívar,"13,204",cordoba,arroz,2020,230.0,220.0,1573.0,7.0,1299.0,92.0,36.0
2176,13,Bolívar,"13,204",cordoba,melon,2020,4.0,4.0,120.0,30.0,1299.0,92.0,36.0
2177,13,Bolívar,"13,204",cordoba,platano,2020,90.0,90.0,900.0,10.0,1299.0,92.0,36.0
2178,13,Bolívar,"13,244",el carmen de bolivar,ñame,2020,2000.0,2000.0,24000.0,12.0,1369.1,64.99165439371625,27.403015026660203
2179,13,Bolívar,"13,244",el carmen de bolivar,ñame,2020,900.0,900.0,9000.0,10.0,1369.1,64.99165439371625,27.403015026660203
2180,13,Bolívar,"13,244",el carmen de bolivar,yuca,2020,2500.0,2500.0,25000.0,10.0,1369.1,64.99165439371625,27.403015026660203
2181,13,Bolívar,"13,244",el carmen de bolivar,aji,2020,60.0,50.0,250.0,5.0,1369.1,64.99165439371625,27.403015026660203
2182,13,Bolívar,"13,244",el carmen de bolivar,frijol,2020,130.0,130.0,130.0,1.0,1369.1,64.99165439371625,27.403015026660203
2183,13,Bolívar,"13,244",el carmen de bolivar,tabaco,2020,200.0,200.0,240.0,1.0,1369.1,64.99165439371625,27.403015026660203
2184,13,Bolívar,"13,244",el carmen de bolivar,arroz,2020,450.0,450.0,693.0,2.0,1369.1,64.99165439371625,27.403015026660203
2185,13,Bolívar,"13,244",el carmen de bolivar,maiz,2020,840.0,840.0,924.0,1.0,1369.1,64.99165439371625,27.403015026660203
2186,13,Bolívar,"13,244",el carmen de bolivar,ajonjoli,2020,100.0,100.0,80.0,1.0,1369.1,64.99165439371625,27.403015026660203
2187,13,Bolívar,"13,244",el carmen de bolivar,yuca,2020,2000.0,2000.0,20000.0,10.0,1369.1,64.99165439371625,27.403015026660203
2188,13,Bolívar,"13,244",el carmen de bolivar,maiz,2020,650.0,650.0,650.0,1.0,1369.1,64.99165439371625,27.403015026660203
2189,13,Bolívar,"13,244",el carmen de bolivar,aguacate,2020,1590.0,1490.0,20860.0,14.0,1369.1,64.99165439371625,27.403015026660203
2190,13,Bolívar,"13,244",el carmen de bolivar,cacao,2020,344.0,244.0,122.0,1.0,1369.1,64.99165439371625,27.403015026660203
2191,13,Bolívar,"13,244",el carmen de bolivar,palma de aceite,2020,25.0,0.0,0.0,0.0,1369.1,64.99165439371625,27.403015026660203
2192,13,Bolívar,"13,244",el carmen de bolivar,papaya,2020,150.0,150.0,4050.0,27.0,1369.1,64.99165439371625,27.403015026660203
2193,13,Bolívar,"13,244",el carmen de bolivar,platano,2020,1000.0,1000.0,8000.0,8.0,1369.1,64.99165439371625,27.403015026660203
2194,13,Bolívar,"13,248",el guamo,maiz,2020,1500.0,1500.0,2250.0,2.0,1234.3,46.30763778132199,38.34390243902439
2195,13,Bolívar,"13,248",el guamo,melon,2020,3.0,3.0,24.0,8.0,1234.3,46.30763778132199,38.34390243902439
2196,13,Bolívar,"13,248",el guamo,ahuyama,2020,10.0,10.0,120.0,12.0,1234.3,46.30763778132199,38.34390243902439
2197,13,Bolívar,"13,248",el guamo,frijol,2020,4.0,4.0,4.0,1.0,1234.3,46.30763778132199,38.34390243902439
2198,13,Bolívar,"13,248",el guamo,ñame,2020,15.0,15.0,45.0,3.0,1234.3,46.30763778132199,38.34390243902439
2199,13,Bolívar,"13,248",el guamo,yuca,2020,700.0,700.0,5600.0,8.0,1234.3,46.30763778132199,38.34390243902439
2200,13,Bolívar,"13,248",el guamo,maiz,2020,1400.0,1400.0,2100.0,2.0,1234.3,46.30763778132199,38.34390243902439
2201,13,Bolívar,"13,248",el guamo,ñame,2020,5.0,5.0,15.0,3.0,1234.3,46.30763778132199,38.34390243902439
2202,13,Bolívar,"13,248",el guamo,yuca,2020,800.0,800.0,6400.0,8.0,1234.3,46.30763778132199,38.34390243902439
2203,13,Bolívar,"13,248",el guamo,coco,2020,5.0,5.0,40.0,8.0,1234.3,46.30763778132199,38.34390243902439
2204,13,Bolívar,"13,248",el guamo,limon,2020,1.0,1.0,12.0,12.0,1234.3,46.30763778132199,38.34390243902439
2205,13,Bolívar,"13,248",el guamo,mango,2020,16.0,16.0,160.0,10.0,1234.3,46.30763778132199,38.34390243902439
2206,13,Bolívar,"13,248",el guamo,naranja,2020,2.0,2.0,30.0,15.0,1234.3,46.30763778132199,38.34390243902439
2207,13,Bolívar,"13,248",el guamo,platano,2020,18.0,18.0,108.0,6.0,1234.3,46.30763778132199,38.34390243902439
2208,13,Bolívar,"13,268",el peñon,maiz,2020,30.0,30.0,45.0,2.0,104.0,92.0,35.0
2209,13,Bolívar,"13,268",el peñon,ahuyama,2020,15.0,15.0,180.0,12.0,104.0,92.0,35.0
2210,13,Bolívar,"13,268",el peñon,frijol,2020,11.0,11.0,9.0,1.0,104.0,92.0,35.0
2211,13,Bolívar,"13,268",el peñon,yuca,2020,220.0,220.0,2200.0,10.0,104.0,92.0,35.0
2212,13,Bolívar,"13,268",el peñon,maiz,2020,15.0,15.0,23.0,2.0,104.0,92.0,35.0
